ts_code,ann_date,end_date,n_income,basic_eps
920092.BJ,20230428,20230331,2432183.63,0.05
920092.BJ,20230830,20230630,12076517.6,0.25
920092.BJ,20231031,20230930,23634716.31,0.5
920092.BJ,20240424,20231231,30014291.99,0.63
920092.BJ,20240430,20240331,-10555834.25,-0.22
920092.BJ,20240830,20240630,4858175.22,0.1
920092.BJ,20241031,20240930,4381877.69,0.07
920092.BJ,20250424,20241231,15203111.94,0.24
920092.BJ,20250429,20250331,-7832103.2,-0.13
920092.BJ,20250829,20250630,-17919099.34,-0.29
920092.BJ,20251031,20250930,-20783211.48,-0.33
920092.BJ,20260422,20251231,-38586703.93,-0.63
920092.BJ,20260430,20260331,-2627762.22,-0.04
