ts_code,ann_date,end_date,n_income,basic_eps
688767.SH,20230429,20230331,11502242.39,0.11
688767.SH,20230830,20230630,60963005.47,0.58
688767.SH,20231028,20230930,90060965.64,0.86
688767.SH,20240427,20231231,105299800.71,1.0
688767.SH,20240427,20240331,39534332.13,0.38
688767.SH,20240830,20240630,70436116.29,0.69
688767.SH,20241030,20240930,86639188.86,0.85
688767.SH,20250426,20241231,166775401.55,1.61
688767.SH,20250426,20250331,7651908.18,0.08
688767.SH,20250829,20250630,10741062.69,0.07
688767.SH,20251030,20250930,20387628.12,0.14
688767.SH,20260425,20251231,47126834.92,0.34
688767.SH,20260425,20260331,-10532237.7,-0.07
