ts_code,ann_date,end_date,n_income,basic_eps
920402.BJ,20230425,20230331,57686439.75,0.18
920402.BJ,20230826,20230630,137834301.21,0.42
920402.BJ,20231028,20230930,219737774.99,0.68
920402.BJ,20240321,20231231,308234961.27,0.95
920402.BJ,20240427,20240331,46793297.33,0.14
920402.BJ,20240829,20240630,82551707.51,0.23
920402.BJ,20241031,20240930,88389710.13,0.23
920402.BJ,20250321,20241231,77673266.94,0.18
920402.BJ,20250430,20250331,-12883053.31,-0.03
920402.BJ,20250828,20250630,-33040985.0,-0.08
920402.BJ,20251031,20250930,-53698687.86,-0.13
920402.BJ,20260414,20251231,-112884003.36,-0.27
920402.BJ,20260430,20260331,-35194584.43,-0.08
