ts_code,ann_date,end_date,n_income,basic_eps
301092.SZ,20230428,20230331,20642891.6,0.15
301092.SZ,20230828,20230630,51344389.82,0.39
301092.SZ,20231030,20230930,84527729.07,0.63
301092.SZ,20240422,20231231,108791131.72,0.81
301092.SZ,20240422,20240331,26177483.07,0.2
301092.SZ,20240829,20240630,52601543.55,0.39
301092.SZ,20241030,20240930,77339124.49,0.58
301092.SZ,20250428,20241231,102995483.38,0.77
301092.SZ,20250428,20250331,24237160.12,0.18
301092.SZ,20250829,20250630,53380178.73,0.4
301092.SZ,20251028,20250930,79065858.95,0.59
301092.SZ,20260429,20251231,100238374.61,0.75
301092.SZ,20260429,20260331,17616737.49,0.13
