ts_code,ann_date,end_date,n_income,basic_eps
002277.SZ,20230429,20230331,33218039.25,0.0282
002277.SZ,20230831,20230630,71869204.37,0.0601
002277.SZ,20231031,20230930,68262046.11,0.0626
002277.SZ,20240430,20231231,22406650.62,0.035
002277.SZ,20240430,20240331,50719751.84,0.0407
002277.SZ,20240830,20240630,86354770.51,0.0705
002277.SZ,20241031,20240930,96624802.04,0.082
002277.SZ,20250429,20241231,5250918.34,0.02
002277.SZ,20250429,20250331,31408757.28,0.0263
002277.SZ,20250830,20250630,42417053.66,0.0384
002277.SZ,20251031,20250930,46196569.45,0.0458
002277.SZ,20260430,20251231,-361641006.86,-0.24
002277.SZ,20260430,20260331,37641169.84,0.0304
