ts_code,ann_date,end_date,n_income,basic_eps
920221.BJ,20230517,20230331,7935558.52,0.1
920221.BJ,20230823,20230630,19238675.03,0.24
920221.BJ,20231031,20230930,34381097.88,0.39
920221.BJ,20240409,20231231,52728014.05,0.59
920221.BJ,20240426,20240331,15130431.32,0.15
920221.BJ,20240816,20240630,32545823.72,0.33
920221.BJ,20241029,20240930,47144205.79,0.48
920221.BJ,20250422,20241231,55135947.14,0.56
920221.BJ,20250429,20250331,15427098.42,0.16
920221.BJ,20250826,20250630,33167675.65,0.34
920221.BJ,20251028,20250930,48049135.01,0.41
920221.BJ,20260428,20251231,58893344.94,0.5
920221.BJ,20260428,20260331,15193646.13,0.13
