ts_code,ann_date,end_date,n_income,basic_eps
301082.SZ,20230422,20230331,5601952.64,0.03
301082.SZ,20230818,20230630,37592773.02,0.23
301082.SZ,20231027,20230930,55084724.32,0.34
301082.SZ,20240426,20231231,50675436.96,0.31
301082.SZ,20240426,20240331,6394658.61,0.04
301082.SZ,20240829,20240630,15532117.33,0.07
301082.SZ,20241030,20240930,20226980.01,0.09
301082.SZ,20250428,20241231,-35564690.03,-0.16
301082.SZ,20250428,20250331,-6619327.34,-0.0292
301082.SZ,20250829,20250630,11154887.5,0.0493
301082.SZ,20251030,20250930,32585499.05,0.14
301082.SZ,20260320,20251231,36961242.15,0.16
301082.SZ,20260421,20260331,-6809296.89,-0.0301
