ts_code,ann_date,end_date,n_income,basic_eps
688552.SH,20230517,20230331,-17074624.25,-0.07
688552.SH,20230830,20230630,29519094.86,0.11
688552.SH,20231025,20230930,40932649.5,0.14
688552.SH,20240426,20231231,102455481.36,0.34
688552.SH,20240426,20240331,-16149160.43,-0.05
688552.SH,20240826,20240630,-39359717.83,-0.12
688552.SH,20241030,20240930,-58650799.9,-0.17
688552.SH,20250422,20241231,-78234385.87,-0.23
688552.SH,20250422,20250331,56599655.95,0.17
688552.SH,20250823,20250630,53038273.94,0.16
688552.SH,20251030,20250930,37485882.32,0.11
688552.SH,20260422,20251231,31951309.15,0.09
688552.SH,20260422,20260331,-3883624.64,-0.01
