ts_code,ann_date,end_date,n_income,basic_eps
000785.SZ,20230428,20230331,465688318.3,0.07
000785.SZ,20230831,20230630,886378383.15,0.13
000785.SZ,20231031,20230930,1174487638.31,0.18
000785.SZ,20240426,20231231,1339872623.21,0.21
000785.SZ,20240426,20240331,354309225.88,0.06
000785.SZ,20240830,20240630,608860156.43,0.1
000785.SZ,20241031,20240930,736150800.53,0.12
000785.SZ,20250430,20241231,835185420.4,0.12
000785.SZ,20250430,20250331,221465488.83,0.03
000785.SZ,20250830,20250630,330553664.5,0.05
000785.SZ,20251031,20250930,402126995.44,0.06
000785.SZ,20260429,20251231,-1020785742.73,-0.17
000785.SZ,20260429,20260331,49850269.34,0.01
