ts_code,ann_date,end_date,n_income,basic_eps
300922.SZ,20230427,20230331,7943294.05,0.05
300922.SZ,20230825,20230630,8323461.89,0.05
300922.SZ,20231028,20230930,18173966.76,0.12
300922.SZ,20240410,20231231,32188855.93,0.21
300922.SZ,20240426,20240331,10003240.72,0.06
300922.SZ,20240829,20240630,15915973.22,0.1
300922.SZ,20241026,20240930,27254849.58,0.18
300922.SZ,20250410,20241231,41680813.62,0.27
300922.SZ,20250426,20250331,9243164.4,0.06
300922.SZ,20250823,20250630,16360184.39,0.1
300922.SZ,20251028,20250930,27870539.6,0.18
300922.SZ,20260410,20251231,42345849.27,0.2709
300922.SZ,20260424,20260331,243932.45,0.0015
