ts_code,ann_date,end_date,n_income,basic_eps
920608.BJ,20230426,20230331,8521882.27,0.14
920608.BJ,20230829,20230630,16175330.31,0.26
920608.BJ,20231028,20230930,26007071.28,0.42
920608.BJ,20240427,20231231,26599177.16,0.43
920608.BJ,20240427,20240331,9833342.36,0.15
920608.BJ,20240829,20240630,17870891.7,0.28
920608.BJ,20241030,20240930,27272720.2,0.43
920608.BJ,20250419,20241231,33902144.52,0.53
920608.BJ,20250423,20250331,10388732.73,0.16
920608.BJ,20250827,20250630,20008314.84,0.31
920608.BJ,20251030,20250930,27784869.97,0.44
920608.BJ,20260425,20251231,34095577.36,0.54
920608.BJ,20260425,20260331,10690347.89,0.17
