ts_code,ann_date,end_date,n_income,basic_eps
688210.SH,20230429,20230331,-7089868.15,-0.03
688210.SH,20230831,20230630,6272483.2,0.07
688210.SH,20231031,20230930,21971714.22,0.15
688210.SH,20240427,20231231,68319177.07,0.37
688210.SH,20240427,20240331,15221887.95,0.09
688210.SH,20240828,20240630,50535100.42,0.26
688210.SH,20241031,20240930,67830321.04,0.33
688210.SH,20250425,20241231,90185979.13,0.47
688210.SH,20250430,20250331,4301154.94,0.02
688210.SH,20250829,20250630,10813836.4,0.03
688210.SH,20251031,20250930,20318338.41,0.04
688210.SH,20260429,20251231,11896579.73,-0.03
688210.SH,20260429,20260331,-20788206.86,-0.12
