ts_code,ann_date,end_date,n_income,basic_eps
920149.BJ,20230427,20230331,-101331.17,0.01
920149.BJ,20230819,20230630,2151947.39,0.05
920149.BJ,20231031,20230930,5898112.39,0.08
920149.BJ,20240404,20231231,12417610.34,0.15
920149.BJ,20240430,20240331,6824279.57,0.14
920149.BJ,20240830,20240630,7476082.03,0.13
920149.BJ,20241031,20240930,-420027.1,0.05
920149.BJ,20250404,20241231,-54622049.18,-0.41
920149.BJ,20250430,20250331,9433327.84,0.12
920149.BJ,20250822,20250630,3468796.35,-0.02
920149.BJ,20251030,20250930,1711483.2,-0.07
920149.BJ,20260416,20251231,-45429707.88,-0.53
920149.BJ,20260429,20260331,4888221.42,0.04
