ts_code,ann_date,end_date,n_income,basic_eps
603029.SH,20230429,20230331,5955566.48,0.05
603029.SH,20230812,20230630,12705263.76,0.1
603029.SH,20231031,20230930,38256990.55,0.32
603029.SH,20240409,20231231,65396250.01,0.54
603029.SH,20240430,20240331,6946244.98,0.06
603029.SH,20240824,20240630,14991255.42,0.12
603029.SH,20241031,20240930,40477868.59,0.33
603029.SH,20250410,20241231,69291588.79,0.57
603029.SH,20250430,20250331,7360923.29,0.06
603029.SH,20250822,20250630,18138927.49,0.15
603029.SH,20251030,20250930,52494629.86,0.43
603029.SH,20260331,20251231,74633374.91,0.62
603029.SH,20260429,20260331,7405282.01,0.06
