ts_code,ann_date,end_date,n_income,basic_eps
920351.BJ,20230427,20230331,8797000.17,0.11
920351.BJ,20230819,20230630,21816988.28,0.23
920351.BJ,20231027,20230930,27871317.17,0.28
920351.BJ,20240427,20231231,37080236.13,0.36
920351.BJ,20240427,20240331,3966824.49,0.04
920351.BJ,20240824,20240630,8483092.21,0.08
920351.BJ,20241030,20240930,8601163.17,0.07
920351.BJ,20250426,20241231,20515426.49,0.2
920351.BJ,20250426,20250331,14786422.78,0.12
920351.BJ,20250823,20250630,22696770.27,0.22
920351.BJ,20251030,20250930,24967931.39,0.22
920351.BJ,20260424,20251231,20661814.27,0.21
920351.BJ,20260424,20260331,6605260.49,0.08
