ts_code,ann_date,end_date,n_income,basic_eps
601020.SH,20230427,20230331,11565985.6,0.028
601020.SH,20230829,20230630,70992841.93,0.146
601020.SH,20231028,20230930,112453520.15,0.16
601020.SH,20240427,20231231,45836709.83,0.09
601020.SH,20240427,20240331,48513906.94,0.048
601020.SH,20240831,20240630,157210469.2,0.138
601020.SH,20241029,20240930,218205192.06,0.19
601020.SH,20250429,20241231,380327394.75,0.32
601020.SH,20250429,20250331,55627507.9,0.06
601020.SH,20250829,20250630,229687515.7,0.222
601020.SH,20251029,20250930,884242978.44,0.98
601020.SH,20260429,20251231,963008226.98,1.06
601020.SH,20260429,20260331,8930874.66,0.04
