ts_code,ann_date,end_date,n_income,basic_eps
002198.SZ,20230429,20230331,12185969.05,0.024
002198.SZ,20230826,20230630,18248541.35,0.036
002198.SZ,20231028,20230930,24906038.31,0.0491
002198.SZ,20240427,20231231,34320234.64,0.0676
002198.SZ,20240427,20240331,5182187.84,0.0102
002198.SZ,20240829,20240630,5667739.92,0.0112
002198.SZ,20241031,20240930,2873345.95,0.0057
002198.SZ,20250426,20241231,20611599.55,0.0406
002198.SZ,20250426,20250331,15403257.18,0.0304
002198.SZ,20250826,20250630,20082559.48,0.0396
002198.SZ,20251029,20250930,21794297.7,0.0429
002198.SZ,20260430,20251231,30477433.06,0.0601
002198.SZ,20260430,20260331,12456267.09,0.0197
