ts_code,ann_date,end_date,n_income,basic_eps
000822.SZ,20230426,20230331,239599752.82,0.27
000822.SZ,20230823,20230630,347737723.03,0.39
000822.SZ,20231027,20230930,665290437.32,0.74
000822.SZ,20240322,20231231,1043966055.59,1.17
000822.SZ,20240425,20240331,155627031.09,0.17
000822.SZ,20240823,20240630,224352930.33,0.25
000822.SZ,20241026,20240930,171778621.89,0.19
000822.SZ,20250322,20241231,39216943.95,0.04
000822.SZ,20250426,20250331,-66524582.55,-0.07
000822.SZ,20250822,20250630,-257882006.26,-0.29
000822.SZ,20251025,20250930,-396141126.74,-0.44
000822.SZ,20260321,20251231,-1387525065.62,-1.55
000822.SZ,20260425,20260331,-80234214.83,-0.09
