ts_code,ann_date,end_date,n_income,basic_eps
920077.BJ,20230426,20230331,173199549.08,0.5436
920077.BJ,20230826,20230630,268094517.54,0.4949
920077.BJ,20231028,20230930,308068541.67,0.5582
920077.BJ,20240426,20231231,231357610.84,0.4126
920077.BJ,20240426,20240331,20007755.28,0.0341
920077.BJ,20240829,20240630,68000830.1,0.1158
920077.BJ,20241030,20240930,80475015.43,0.137
920077.BJ,20250426,20241231,93355857.25,0.16
920077.BJ,20250426,20250331,23452032.8,0.0401
920077.BJ,20250829,20250630,76960519.29,0.1313
920077.BJ,20251029,20250930,130017181.49,0.2217
920077.BJ,20260414,20251231,178163093.19,0.3046
920077.BJ,20260429,20260331,41053793.19,0.0702
