ts_code,ann_date,end_date,n_income,basic_eps
920885.BJ,20230422,20230331,6270731.39,0.0874
920885.BJ,20230816,20230630,5512006.51,0.07
920885.BJ,20231027,20230930,7403938.21,0.09
920885.BJ,20240427,20231231,11529142.84,0.074
920885.BJ,20240427,20240331,5481959.12,0.0318
920885.BJ,20240830,20240630,6655134.0,0.039
920885.BJ,20241030,20240930,12174732.47,0.07
920885.BJ,20250417,20241231,15068441.51,0.094
920885.BJ,20250430,20250331,6727339.23,0.037
920885.BJ,20250828,20250630,22097249.33,0.128
920885.BJ,20251030,20250930,27094285.36,0.157
920885.BJ,20260417,20251231,34216673.95,0.199
920885.BJ,20260429,20260331,591339.38,0.003
