ts_code,ann_date,end_date,n_income,basic_eps
920000.BJ,20230428,20230331,14849193.03,0.16
920000.BJ,20230825,20230630,26515838.09,0.28
920000.BJ,20231031,20230930,40761361.64,0.43
920000.BJ,20240427,20231231,51206120.74,0.54
920000.BJ,20240427,20240331,11683136.84,0.13
920000.BJ,20240827,20240630,29190913.84,0.32
920000.BJ,20241029,20240930,53109152.82,0.57
920000.BJ,20250401,20241231,64978765.6,0.7
920000.BJ,20250423,20250331,12295596.43,0.13
920000.BJ,20250821,20250630,33072592.12,0.36
920000.BJ,20251029,20250930,55570636.48,0.6
920000.BJ,20260422,20251231,66655410.95,0.72
920000.BJ,20260429,20260331,13162057.79,0.14
