ts_code,ann_date,end_date,n_income,basic_eps
920957.BJ,20230428,20230331,4387054.94,0.05
920957.BJ,20230830,20230630,8065819.44,0.09
920957.BJ,20231031,20230930,14205015.8,0.15
920957.BJ,20240416,20231231,22239307.89,0.23
920957.BJ,20240427,20240331,6403859.02,0.06
920957.BJ,20240813,20240630,13309496.04,0.13
920957.BJ,20241030,20240930,16476689.72,0.16
920957.BJ,20250417,20241231,18796815.1,0.19
920957.BJ,20250429,20250331,890113.47,0.01
920957.BJ,20250828,20250630,-1180641.34,-0.01
920957.BJ,20251029,20250930,1798856.16,0.02
920957.BJ,20260423,20251231,4769444.85,0.05
920957.BJ,20260428,20260331,4275364.41,0.04
