ts_code,ann_date,end_date,n_income,basic_eps
920690.BJ,20230429,20230331,5628731.41,0.11
920690.BJ,20230824,20230630,13553301.73,0.26
920690.BJ,20231031,20230930,27502128.18,0.52
920690.BJ,20240430,20231231,39850512.13,0.76
920690.BJ,20240430,20240331,15997770.33,0.25
920690.BJ,20240821,20240630,27427700.2,0.42
920690.BJ,20241030,20240930,44360740.96,0.67
920690.BJ,20250429,20241231,62511391.87,0.95
920690.BJ,20250429,20250331,13520335.08,0.2
920690.BJ,20250826,20250630,30638851.27,0.46
920690.BJ,20251029,20250930,53354580.95,0.8
920690.BJ,20260428,20251231,72083140.81,1.09
920690.BJ,20260428,20260331,14378672.74,0.22
