ts_code,ann_date,end_date,n_income,basic_eps
920982.BJ,20230511,20230331,42868918.46,0.69
920982.BJ,20230830,20230630,108758509.59,1.76
920982.BJ,20231027,20230930,191426828.65,3.03
920982.BJ,20240321,20231231,298704880.27,4.64
920982.BJ,20240423,20240331,101368431.82,1.49
920982.BJ,20240823,20240630,309540986.51,3.5
920982.BJ,20241022,20240930,519925252.89,5.87
920982.BJ,20250422,20241231,731174533.67,8.27
920982.BJ,20250423,20250331,168180946.38,1.9
920982.BJ,20250812,20250630,390711169.36,3.41
920982.BJ,20251030,20250930,564640017.15,4.94
920982.BJ,20260430,20251231,645710506.58,5.67
920982.BJ,20260430,20260331,140959085.69,1.22
