ts_code,ann_date,end_date,n_income,basic_eps
002583.SZ,20230429,20230331,-61292975.9,-0.03
002583.SZ,20230804,20230630,76357032.69,0.0426
002583.SZ,20231028,20230930,140980369.98,0.0812
002583.SZ,20240430,20231231,-377437981.82,-0.2135
002583.SZ,20240430,20240331,100544059.87,0.0617
002583.SZ,20240807,20240630,142470053.02,0.0893
002583.SZ,20241025,20240930,232080948.7,0.1383
002583.SZ,20250429,20241231,-3502741543.32,-1.9164
002583.SZ,20250429,20250331,23220299.68,0.0149
002583.SZ,20250815,20250630,84586488.23,0.0515
002583.SZ,20251030,20250930,181823954.97,0.1023
002583.SZ,20260408,20251231,-246962727.07,-0.1418
002583.SZ,20260430,20260331,-40530867.9,-0.0171
