ts_code,ann_date,end_date,n_income,basic_eps
920414.BJ,20230425,20230331,6225968.61,0.1854
920414.BJ,20230810,20230630,19284618.78,0.2892
920414.BJ,20231024,20230930,29027970.5,0.4354
920414.BJ,20240423,20231231,34385455.61,0.5157
920414.BJ,20240427,20240331,2425423.52,0.0364
920414.BJ,20240827,20240630,1357485.58,0.017
920414.BJ,20241029,20240930,-965249.18,-0.0121
920414.BJ,20250426,20241231,-16435666.92,-0.2061
920414.BJ,20250426,20250331,-1983307.57,-0.0249
920414.BJ,20250816,20250630,-1451970.09,-0.0182
920414.BJ,20251028,20250930,-8874597.77,-0.1113
920414.BJ,20260421,20251231,-15508949.72,-0.1945
920414.BJ,20260425,20260331,-8962290.49,-0.1124
