ts_code,ann_date,end_date,n_income,basic_eps
688418.SH,20230429,20230331,1495957.33,0.025
688418.SH,20230819,20230630,-47565462.17,-0.2337
688418.SH,20231031,20230930,-45256975.05,-0.2186
688418.SH,20240430,20231231,-81850281.97,-0.4495
688418.SH,20240430,20240331,3637735.8,0.0363
688418.SH,20240821,20240630,6680027.32,0.0401
688418.SH,20241031,20240930,16679116.19,0.0862
688418.SH,20250430,20241231,38890770.65,0.1425
688418.SH,20250430,20250331,946000.25,0.0105
688418.SH,20250820,20250630,-47927995.37,-0.2472
688418.SH,20251031,20250930,-46456699.94,-0.245
688418.SH,20260424,20251231,-62505022.08,-0.3446
688418.SH,20260430,20260331,-51004801.89,-0.2332
