ts_code,ann_date,end_date,n_income,basic_eps
001379.SZ,20231228,20230630,45373826.56,0.3
001379.SZ,20231228,20230930,74696829.68,0.5
001379.SZ,20240419,20231231,85606814.65,0.57
001379.SZ,20240429,20240331,17487113.32,0.0874
001379.SZ,20240823,20240630,39956811.37,0.1998
001379.SZ,20241025,20240930,57578246.3,0.2961
001379.SZ,20250425,20241231,76627886.46,0.39
001379.SZ,20250425,20250331,16773472.69,0.0839
001379.SZ,20250814,20250630,38670494.38,0.1966
001379.SZ,20251024,20250930,63317805.55,0.3161
001379.SZ,20260424,20251231,73601048.38,0.36
001379.SZ,20260424,20260331,19481550.32,0.0936
