ts_code,ann_date,end_date,n_income,basic_eps
688247.SH,20230428,20230331,7716721.48,0.02
688247.SH,20230830,20230630,22778585.58,0.05
688247.SH,20231031,20230930,44072638.03,0.1
688247.SH,20240430,20231231,61074068.07,0.13
688247.SH,20240430,20240331,22895905.48,0.05
688247.SH,20240831,20240630,54153334.88,0.12
688247.SH,20241030,20240930,92572974.72,0.21
688247.SH,20250430,20241231,127700550.17,0.28
688247.SH,20250430,20250331,20489309.09,0.05
688247.SH,20250823,20250630,45585665.46,0.1
688247.SH,20251031,20250930,63462466.79,0.14
688247.SH,20260430,20251231,47482814.69,0.11
688247.SH,20260430,20260331,16563338.25,0.04
