ts_code,ann_date,end_date,n_income,basic_eps
688787.SH,20230425,20230331,-13616264.02,-0.32
688787.SH,20230831,20230630,-17241392.69,-0.29
688787.SH,20231031,20230930,-32119879.34,-0.53
688787.SH,20240426,20231231,-30385187.56,-0.5
688787.SH,20240426,20240331,-634142.17,-0.01
688787.SH,20240828,20240630,416421.26,0.01
688787.SH,20241030,20240930,3788727.3,0.06
688787.SH,20250426,20241231,11320489.61,0.19
688787.SH,20250426,20250331,137999.79,0.01
688787.SH,20250830,20250630,3227415.53,0.06
688787.SH,20251031,20250930,4347747.09,0.07
688787.SH,20260424,20251231,15083473.92,0.24
688787.SH,20260424,20260331,9067999.43,0.14
