ts_code,ann_date,end_date,n_income,basic_eps
300411.SZ,20230427,20230331,7502582.26,0.0181
300411.SZ,20230830,20230630,10283436.6,0.0274
300411.SZ,20231026,20230930,20584463.66,0.0537
300411.SZ,20240425,20231231,10605369.08,0.03
300411.SZ,20240425,20240331,7770137.75,0.0211
300411.SZ,20240830,20240630,12771942.72,0.0317
300411.SZ,20241030,20240930,19739407.42,0.0509
300411.SZ,20250424,20241231,10368535.95,0.03
300411.SZ,20250424,20250331,10171941.34,0.0257
300411.SZ,20250829,20250630,12673716.76,0.0343
300411.SZ,20251025,20250930,12729272.49,0.0357
300411.SZ,20260428,20251231,5984459.21,0.0262
300411.SZ,20260428,20260331,2521071.61,0.0073
