ts_code,ann_date,end_date,n_income,basic_eps
920247.BJ,20230413,20230331,10528236.88,0.11
920247.BJ,20230729,20230630,23539127.17,0.25
920247.BJ,20231021,20230930,41288434.79,0.44
920247.BJ,20240326,20231231,51821761.72,0.56
920247.BJ,20240423,20240331,10597781.54,0.11
920247.BJ,20240809,20240630,20541902.45,0.17
920247.BJ,20241026,20240930,31288218.87,0.26
920247.BJ,20250426,20241231,38851052.82,0.32
920247.BJ,20250426,20250331,9558300.53,0.08
920247.BJ,20250807,20250630,17040286.86,0.11
920247.BJ,20251028,20250930,25394387.71,0.16
920247.BJ,20260328,20251231,44246822.94,0.28
920247.BJ,20260428,20260331,12644836.32,0.08
