ts_code,ann_date,end_date,n_income,basic_eps
920171.BJ,20230428,20230331,-11229706.49,-0.11
920171.BJ,20230826,20230630,-12605909.24,-0.12
920171.BJ,20231027,20230930,-23535274.5,-0.23
920171.BJ,20240426,20231231,-71627869.82,-0.7
920171.BJ,20240426,20240331,-8400526.53,-0.08
920171.BJ,20240824,20240630,-17935991.08,-0.16
920171.BJ,20241030,20240930,-38694128.21,-0.36
920171.BJ,20250426,20241231,-76065687.23,-0.76
920171.BJ,20250426,20250331,-4049231.21,-0.05
920171.BJ,20250823,20250630,3748830.67,0.02
920171.BJ,20251029,20250930,-1083078.5,-0.04
920171.BJ,20260429,20251231,8316959.18,0.05
920171.BJ,20260429,20260331,925173.01,0.01
