ts_code,ann_date,end_date,n_income,basic_eps
002900.SZ,20230426,20230331,38293510.1,0.13
002900.SZ,20230825,20230630,50429248.18,0.17
002900.SZ,20231027,20230930,57459550.74,0.19
002900.SZ,20240426,20231231,70079114.17,0.24
002900.SZ,20240426,20240331,17414092.7,0.06
002900.SZ,20240830,20240630,24017431.57,0.08
002900.SZ,20241025,20240930,37498969.48,0.13
002900.SZ,20250425,20241231,54977632.35,0.19
002900.SZ,20250425,20250331,-29795441.26,-0.09
002900.SZ,20250827,20250630,-94275578.46,-0.29
002900.SZ,20251025,20250930,-211476435.44,-0.66
002900.SZ,20260428,20251231,-341566792.02,-1.07
002900.SZ,20260428,20260331,-7734708.91,-0.02
