ts_code,ann_date,end_date,n_income,basic_eps
920508.BJ,20230427,20230331,-1729542.11,-0.03
920508.BJ,20230829,20230630,-1397745.0,-0.03
920508.BJ,20231031,20230930,-1748129.15,-0.03
920508.BJ,20240427,20231231,2663850.2,0.05
920508.BJ,20240427,20240331,-1404281.18,-0.03
920508.BJ,20240829,20240630,-3796192.06,-0.08
920508.BJ,20241031,20240930,-7944633.63,-0.16
920508.BJ,20250429,20241231,4011952.05,0.09
920508.BJ,20250429,20250331,-2949996.26,-0.06
920508.BJ,20250827,20250630,-2796711.45,-0.04
920508.BJ,20251030,20250930,-1190072.14,-0.01
920508.BJ,20260428,20251231,1590777.68,0.04
920508.BJ,20260430,20260331,-2362191.95,-0.04
