ts_code,ann_date,end_date,n_income,basic_eps
920806.BJ,20230428,20230331,35735055.31,0.16
920806.BJ,20230818,20230630,58988436.92,0.27
920806.BJ,20231101,20230930,85881409.78,0.39
920806.BJ,20240427,20231231,115760443.54,0.53
920806.BJ,20240427,20240331,22237012.22,0.08
920806.BJ,20240828,20240630,33392360.56,0.11
920806.BJ,20241030,20240930,46166770.48,0.16
920806.BJ,20250426,20241231,117272901.78,0.4
920806.BJ,20250426,20250331,21205488.22,0.07
920806.BJ,20250826,20250630,27484716.93,0.09
920806.BJ,20251030,20250930,25781562.96,0.08
920806.BJ,20260428,20251231,77713062.65,0.25
920806.BJ,20260428,20260331,18810702.85,0.06
