ts_code,ann_date,end_date,n_income,basic_eps
603198.SH,20230426,20230331,703442848.9,0.87
603198.SH,20230819,20230630,1068205498.02,1.33
603198.SH,20231028,20230930,1659828989.56,2.07
603198.SH,20240426,20231231,2292819319.4,2.86
603198.SH,20240426,20240331,916127602.18,1.14
603198.SH,20240817,20240630,1382864541.32,1.72
603198.SH,20241030,20240930,2011311877.82,2.51
603198.SH,20250429,20241231,2594425078.39,3.24
603198.SH,20250429,20250331,831764669.67,1.04
603198.SH,20250826,20250630,1133651557.33,1.41
603198.SH,20251030,20250930,1514647804.26,1.89
603198.SH,20260423,20251231,1989388297.59,2.48
603198.SH,20260423,20260331,837475610.46,1.04
