ts_code,ann_date,end_date,n_income,basic_eps
301215.SZ,20230425,20230331,31439588.64,0.024
301215.SZ,20230824,20230630,76132488.16,0.06
301215.SZ,20231020,20230930,122987353.65,0.09
301215.SZ,20240427,20231231,164961149.65,0.12
301215.SZ,20240427,20240331,23383514.84,0.018
301215.SZ,20240827,20240630,73842031.32,0.06
301215.SZ,20241015,20240930,110652415.92,0.08
301215.SZ,20250426,20241231,166653536.84,0.13
301215.SZ,20250426,20250331,28976313.48,0.022
301215.SZ,20250827,20250630,84991309.56,0.06
301215.SZ,20251030,20250930,159930262.24,0.12
301215.SZ,20260429,20251231,212675647.52,0.16
301215.SZ,20260429,20260331,46679174.76,0.0353
