ts_code,ann_date,end_date,n_income,basic_eps
300093.SZ,20230428,20230331,-44583887.69,-0.1999
300093.SZ,20230830,20230630,-116851183.85,-0.4908
300093.SZ,20231024,20230930,-195293949.06,-0.8011
300093.SZ,20240426,20231231,-412100536.35,-1.6748
300093.SZ,20240429,20240331,-102336117.3,-0.3894
300093.SZ,20240830,20240630,-251727863.88,-1.0325
300093.SZ,20241025,20240930,-379328944.11,-1.6234
300093.SZ,20250429,20241231,-823980762.67,-3.6817
300093.SZ,20250429,20250331,-126257719.43,-0.5846
300093.SZ,20250829,20250630,-281888990.79,-1.3052
300093.SZ,20251030,20250930,-400731032.38,-1.8554
300093.SZ,20260403,20251231,203122074.37,0.84
300093.SZ,20260423,20260331,-63626080.06,-0.1179
