ts_code,ann_date,end_date,n_income,basic_eps
601008.SH,20230428,20230331,53816423.08,0.03
601008.SH,20230826,20230630,132610271.43,0.07
601008.SH,20231028,20230930,193168446.39,0.11
601008.SH,20240329,20231231,288160242.37,0.15
601008.SH,20240427,20240331,61143714.97,0.04
601008.SH,20240828,20240630,140392658.81,0.08
601008.SH,20241030,20240930,211266171.69,0.116
601008.SH,20250328,20241231,274943863.52,0.15
601008.SH,20250429,20250331,44063943.16,0.02
601008.SH,20250823,20250630,99775639.27,0.04
601008.SH,20251031,20250930,176928385.07,0.086
601008.SH,20260324,20251231,259731238.84,0.14
601008.SH,20260428,20260331,53634991.22,0.02
