ts_code,ann_date,end_date,n_income,basic_eps
920496.BJ,20240116,20230630,7331729.4,0.06
920496.BJ,20231115,20230930,24492681.06,0.19
920496.BJ,20240323,20231231,45545332.91,0.36
920496.BJ,20240427,20240331,956498.05,0.01
920496.BJ,20240829,20240630,2914257.57,0.03
920496.BJ,20241031,20240930,22650378.94,0.15
920496.BJ,20250329,20241231,40567759.98,0.262
920496.BJ,20250429,20250331,1499171.47,0.01
920496.BJ,20250829,20250630,5006734.12,0.03
920496.BJ,20251031,20250930,24196105.56,0.15
920496.BJ,20260430,20251231,10124594.85,0.0664
920496.BJ,20260430,20260331,346310.7,0.0044
