ts_code,ann_date,end_date,n_income,basic_eps
300627.SZ,20230425,20230331,78642370.35,0.1483
300627.SZ,20230808,20230630,171648706.15,0.3293
300627.SZ,20231025,20230930,276245072.45,0.5278
300627.SZ,20240418,20231231,443698787.92,0.835
300627.SZ,20240425,20240331,100511207.57,0.1899
300627.SZ,20240808,20240630,244833693.09,0.4625
300627.SZ,20241024,20240930,384481984.45,0.7159
300627.SZ,20250418,20241231,583251057.52,1.069
300627.SZ,20250425,20250331,147283635.31,0.26
300627.SZ,20250808,20250630,343038772.34,0.5946
300627.SZ,20251023,20250930,514062804.94,0.8971
300627.SZ,20260417,20251231,683606594.2,0.882
300627.SZ,20260424,20260331,127342017.25,0.1601
