ts_code,ann_date,end_date,n_income,basic_eps
600754.SH,20230429,20230331,187215910.57,0.1217
600754.SH,20230830,20230630,669126101.2,0.4889
600754.SH,20231031,20230930,1199499543.11,0.9112
600754.SH,20240402,20231231,1277184390.13,0.9362
600754.SH,20240430,20240331,254574517.82,0.1775
600754.SH,20240831,20240630,991077320.26,0.7921
600754.SH,20241031,20240930,1284076648.2,1.0341
600754.SH,20250402,20241231,1144305778.79,0.8535
600754.SH,20250430,20250331,51846060.4,0.0337
600754.SH,20250828,20250630,403024006.34,0.35
600754.SH,20251031,20250930,799319134.97,0.7
600754.SH,20260328,20251231,989381579.03,0.87
600754.SH,20260430,20260331,150808871.77,0.13
