ts_code,ann_date,end_date,n_income,basic_eps
300352.SZ,20230429,20230331,1765603.3,0.0015
300352.SZ,20230825,20230630,2868664.25,0.0025
300352.SZ,20231028,20230930,725154.72,0.0013
300352.SZ,20240413,20231231,4850997.83,0.0045
300352.SZ,20240427,20240331,2247154.85,0.002
300352.SZ,20240829,20240630,-66925742.48,-0.0453
300352.SZ,20241030,20240930,-48947189.59,-0.0328
300352.SZ,20250421,20241231,-147557331.35,-0.0999
300352.SZ,20250429,20250331,-53590548.57,-0.0364
300352.SZ,20250828,20250630,-98672283.46,-0.067
300352.SZ,20251029,20250930,-168922613.69,-0.1146
300352.SZ,20260430,20251231,-341448627.68,-0.2331
300352.SZ,20260430,20260331,-50374905.9,-0.0344
