ts_code,ann_date,end_date,n_income,basic_eps
920275.BJ,20230428,20230331,978994.81,0.01
920275.BJ,20230829,20230630,3011597.36,0.02
920275.BJ,20231031,20230930,5414346.0,0.03
920275.BJ,20240430,20231231,5697468.27,0.04
920275.BJ,20240430,20240331,3125576.46,0.02
920275.BJ,20240829,20240630,5526258.15,0.03
920275.BJ,20241030,20240930,9191831.64,0.06
920275.BJ,20250426,20241231,13833088.78,0.09
920275.BJ,20250426,20250331,1005604.4,0.01
920275.BJ,20250823,20250630,1587826.06,0.01
920275.BJ,20251028,20250930,3990716.99,0.02
920275.BJ,20260429,20251231,4459933.03,0.03
920275.BJ,20260429,20260331,300509.65,0.0
