ts_code,ann_date,end_date,n_income,basic_eps
920026.BJ,20230621,20230331,15706687.09,0.23
920026.BJ,20230808,20230630,64677324.85,0.93
920026.BJ,20231031,20230930,66436307.21,0.95
920026.BJ,20240427,20231231,63932681.55,0.89
920026.BJ,20240427,20240331,-12188179.59,-0.15
920026.BJ,20240823,20240630,-12122855.91,-0.15
920026.BJ,20241030,20240930,-15488171.76,-0.19
920026.BJ,20250429,20241231,-21055905.51,-0.25
920026.BJ,20250429,20250331,4741594.51,0.06
920026.BJ,20250812,20250630,29714841.99,0.33
920026.BJ,20251030,20250930,47195037.72,0.5
920026.BJ,20260414,20251231,62147337.53,0.63
920026.BJ,20260429,20260331,6715074.84,0.05
