ts_code,ann_date,end_date,n_income,basic_eps
300151.SZ,20230425,20230331,29234957.77,0.06
300151.SZ,20230830,20230630,36800589.4,0.08
300151.SZ,20231028,20230930,41680210.89,0.1
300151.SZ,20240427,20231231,17593494.6,0.06
300151.SZ,20240427,20240331,21343409.98,0.05
300151.SZ,20240813,20240630,34772710.41,0.08
300151.SZ,20241029,20240930,68272955.35,0.15
300151.SZ,20250426,20241231,81040623.64,0.19
300151.SZ,20250426,20250331,12351745.99,0.03
300151.SZ,20250822,20250630,21039153.27,0.06
300151.SZ,20251030,20250930,34371194.1,0.09
300151.SZ,20260411,20251231,47183823.37,0.12
300151.SZ,20260428,20260331,12704070.95,0.03
