ts_code,ann_date,end_date,n_income,basic_eps
688468.SH,20230428,20230331,34836760.84,0.09
688468.SH,20230830,20230630,76631720.65,0.19
688468.SH,20231031,20230930,120238363.98,0.3
688468.SH,20240430,20231231,147373517.73,0.37
688468.SH,20240430,20240331,38392507.4,0.1
688468.SH,20240830,20240630,76642341.88,0.19
688468.SH,20241030,20240930,112150960.47,0.28
688468.SH,20250429,20241231,127074717.39,0.32
688468.SH,20250429,20250331,14542813.84,0.04
688468.SH,20250830,20250630,24340830.76,0.06
688468.SH,20251030,20250930,41562776.02,0.1
688468.SH,20260429,20251231,43912518.56,0.11
688468.SH,20260429,20260331,8960892.85,0.02
