ts_code,ann_date,end_date,n_income,basic_eps
301529.SZ,20230525,20230331,16143400.0,
301529.SZ,20230821,20230630,38540806.05,0.63
301529.SZ,20231023,20230930,58074847.0,0.9458
301529.SZ,20240423,20231231,81621796.67,1.22
301529.SZ,20240425,20240331,23323163.16,0.2807
301529.SZ,20240829,20240630,45002072.57,0.55
301529.SZ,20241025,20240930,50030030.98,0.61
301529.SZ,20250424,20241231,95544804.53,1.15
301529.SZ,20250429,20250331,27784301.03,0.3296
301529.SZ,20250822,20250630,62688989.67,0.76
301529.SZ,20251028,20250930,105467417.21,1.28
301529.SZ,20260403,20251231,130303312.0,1.59
301529.SZ,20260428,20260331,30630811.99,0.37
