ts_code,ann_date,end_date,n_income,basic_eps
600017.SH,20230428,20230331,249068307.11,0.07
600017.SH,20230831,20230630,572283103.43,0.17
600017.SH,20231027,20230930,770668128.63,0.22
600017.SH,20240329,20231231,756658725.7,0.21
600017.SH,20240426,20240331,214109858.53,0.06
600017.SH,20240830,20240630,494423281.1,0.14
600017.SH,20241030,20240930,733425240.52,0.21
600017.SH,20250328,20241231,766037406.01,0.21
600017.SH,20250429,20250331,157679557.54,0.05
600017.SH,20250828,20250630,397647558.94,0.12
600017.SH,20251030,20250930,587093700.26,0.17
600017.SH,20260327,20251231,574468879.94,0.16
600017.SH,20260429,20260331,96141994.16,0.03
