ts_code,ann_date,end_date,n_income,basic_eps
920599.BJ,20230427,20230331,156355470.97,0.3576
920599.BJ,20230824,20230630,335704223.59,0.7548
920599.BJ,20231028,20230930,442404599.38,0.9905
920599.BJ,20240413,20231231,620767386.33,1.389
920599.BJ,20240426,20240331,120441241.17,0.2672
920599.BJ,20240827,20240630,297018798.94,0.6646
920599.BJ,20241029,20240930,460141225.52,1.0371
920599.BJ,20250419,20241231,793340553.67,1.7851
920599.BJ,20250429,20250331,187364327.21,0.4095
920599.BJ,20250823,20250630,321227194.31,0.7054
920599.BJ,20251029,20250930,535271955.49,1.1759
920599.BJ,20260411,20251231,839345563.27,1.8436
920599.BJ,20260429,20260331,188832907.84,0.422
