ts_code,ann_date,end_date,n_income,basic_eps
688651.SH,20230707,20230331,-7064113.64,
688651.SH,20230829,20230630,-6304476.53,-0.11
688651.SH,20231031,20230930,-23204398.45,-0.24
688651.SH,20240426,20231231,42508631.53,0.66
688651.SH,20240426,20240331,-10088621.92,-0.13
688651.SH,20240827,20240630,-18689647.76,-0.25
688651.SH,20241031,20240930,-33482173.07,-0.46
688651.SH,20250429,20241231,4175811.82,0.02
688651.SH,20250430,20250331,-14385337.86,-0.18
688651.SH,20250830,20250630,-38616066.93,-0.49
688651.SH,20251030,20250930,-57901718.33,-0.72
688651.SH,20260429,20251231,-47001861.08,-0.64
688651.SH,20260430,20260331,-16720351.92,-0.21
