ts_code,ann_date,end_date,n_income,basic_eps
300878.SZ,20230428,20230331,28017798.79,0.1901
300878.SZ,20230829,20230630,65525522.35,0.4463
300878.SZ,20231030,20230930,70873328.94,0.479
300878.SZ,20240429,20231231,-7100275.16,-0.06
300878.SZ,20240429,20240331,24389323.96,0.17
300878.SZ,20240830,20240630,15980326.88,0.1
300878.SZ,20241028,20240930,46205071.06,0.31
300878.SZ,20250429,20241231,-144878375.29,-1.03
300878.SZ,20250429,20250331,-9706327.17,-0.07
300878.SZ,20250828,20250630,-64311059.43,-0.4435
300878.SZ,20251030,20250930,-123825528.73,-0.8554
300878.SZ,20260429,20251231,-229731806.47,-1.57
300878.SZ,20260429,20260331,1843165.0,0.012
