ts_code,ann_date,end_date,n_income,basic_eps
603068.SH,20230427,20230331,-37473711.1,-0.24
603068.SH,20230831,20230630,-53610282.17,-0.35
603068.SH,20231030,20230930,-93596445.5,-0.6
603068.SH,20240427,20231231,-98381698.94,-0.63
603068.SH,20240427,20240331,502582.35,0.01
603068.SH,20240829,20240630,-40441527.87,-0.26
603068.SH,20241030,20240930,-36964811.55,-0.23
603068.SH,20250429,20241231,-28324193.11,-0.16
603068.SH,20250429,20250331,16064335.07,0.11
603068.SH,20250827,20250630,18441850.71,0.13
603068.SH,20251031,20250930,3888071.48,0.06
603068.SH,20260429,20251231,16885549.05,0.15
603068.SH,20260429,20260331,17337017.62,0.11
