ts_code,ann_date,end_date,n_income,basic_eps
920028.BJ,20240830,20230630,32263333.97,0.27
920028.BJ,20240706,20231231,100956675.94,0.83
920028.BJ,20250510,20240331,16790003.44,0.14
920028.BJ,20240830,20240630,41963655.2,0.34
920028.BJ,20251211,20240930,62144958.87,0.5
920028.BJ,20250401,20241231,91764324.22,0.74
920028.BJ,20250510,20250331,20454790.57,0.17
920028.BJ,20250826,20250630,51345011.23,0.42
920028.BJ,20251211,20250930,74653031.13,0.61
920028.BJ,20260131,20251231,111230406.05,0.9
920028.BJ,20260429,20260331,22089547.1,0.18
