ts_code,ann_date,end_date,n_income,basic_eps
920779.BJ,20230506,20230331,14640385.22,0.28
920779.BJ,20230805,20230630,44177048.04,0.87
920779.BJ,20231027,20230930,67426707.47,1.26
920779.BJ,20240321,20231231,103196927.63,1.88
920779.BJ,20240427,20240331,15454837.92,0.27
920779.BJ,20240824,20240630,35162242.48,0.61
920779.BJ,20241030,20240930,55276297.14,0.97
920779.BJ,20250321,20241231,72616740.14,1.29
920779.BJ,20250429,20250331,11314947.31,0.2
920779.BJ,20250823,20250630,29518132.58,0.37
920779.BJ,20251030,20250930,39375628.05,0.49
920779.BJ,20260321,20251231,63260270.82,0.78
920779.BJ,20260430,20260331,8882082.38,0.11
