ts_code,ann_date,end_date,n_income,basic_eps
300559.SZ,20230426,20230331,2758229.05,0.0087
300559.SZ,20230828,20230630,88423645.51,0.2209
300559.SZ,20231026,20230930,116157250.98,0.29
300559.SZ,20240327,20231231,129607280.26,0.33
300559.SZ,20240426,20240331,5028326.99,0.0163
300559.SZ,20240829,20240630,41712369.61,0.107
300559.SZ,20241026,20240930,47393602.08,0.1258
300559.SZ,20250419,20241231,29903020.83,0.09
300559.SZ,20250425,20250331,-10296568.27,-0.0251
300559.SZ,20250821,20250630,43038828.82,0.1021
300559.SZ,20251025,20250930,49210901.66,0.1217
300559.SZ,20260421,20251231,33958914.71,0.08
300559.SZ,20260423,20260331,-5706431.12,-0.0139
