ts_code,ann_date,end_date,n_income,basic_eps
920670.BJ,20230427,20230331,-4370271.15,-0.04
920670.BJ,20230826,20230630,-6988174.57,-0.07
920670.BJ,20231027,20230930,13022020.85,0.12
920670.BJ,20240418,20231231,11638296.15,0.11
920670.BJ,20240427,20240331,808056.28,0.01
920670.BJ,20240824,20240630,-6095051.06,-0.06
920670.BJ,20241030,20240930,-7369615.8,-0.07
920670.BJ,20250430,20241231,-4159237.26,-0.04
920670.BJ,20250430,20250331,-2675522.31,-0.03
920670.BJ,20250823,20250630,-3896611.68,-0.04
920670.BJ,20251029,20250930,1314230.8,0.01
920670.BJ,20260314,20251231,8184058.64,0.08
920670.BJ,20260425,20260331,-7445996.34,-0.07
