ts_code,ann_date,end_date,n_income,basic_eps
920427.BJ,20230428,20230331,13575303.28,0.13
920427.BJ,20230829,20230630,18732420.71,0.18
920427.BJ,20231028,20230930,26905326.15,0.25
920427.BJ,20240419,20231231,29497042.99,0.28
920427.BJ,20240427,20240331,3010715.15,0.03
920427.BJ,20240829,20240630,3248134.09,0.03
920427.BJ,20241030,20240930,6923244.62,0.07
920427.BJ,20250424,20241231,15394363.6,0.15
920427.BJ,20250429,20250331,604569.9,0.01
920427.BJ,20250829,20250630,-2543116.32,0.01
920427.BJ,20251030,20250930,-3097936.63,0.04
920427.BJ,20260429,20251231,-25221128.8,-0.12
920427.BJ,20260429,20260331,-960609.52,0.02
