ts_code,ann_date,end_date,n_income,basic_eps
920425.BJ,20230427,20230331,5608481.78,0.17
920425.BJ,20230826,20230630,10607006.07,0.31
920425.BJ,20231024,20230930,22083284.72,0.63
920425.BJ,20240426,20231231,27548259.77,0.78
920425.BJ,20240426,20240331,4912007.67,0.14
920425.BJ,20240816,20240630,8060863.84,0.16
920425.BJ,20241030,20240930,14011956.92,0.28
920425.BJ,20250426,20241231,16882988.6,0.33
920425.BJ,20250426,20250331,8959071.52,0.18
920425.BJ,20250827,20250630,18263084.98,0.26
920425.BJ,20251030,20250930,22940598.01,0.32
920425.BJ,20260429,20251231,32105640.91,0.45
920425.BJ,20260429,20260331,21188988.38,0.3
