ts_code,ann_date,end_date,n_income,basic_eps
000933.SZ,20230425,20230331,1695634667.31,0.693
000933.SZ,20230822,20230630,3030544486.51,1.219
000933.SZ,20231024,20230930,4785141004.12,1.83
000933.SZ,20240326,20231231,6728233713.67,2.65
000933.SZ,20240423,20240331,1169208371.9,0.487
000933.SZ,20240820,20240630,2565623507.76,1.019
000933.SZ,20241022,20240930,4083045785.01,1.578
000933.SZ,20250325,20241231,4797907011.63,1.93
000933.SZ,20250422,20250331,784434532.38,0.321
000933.SZ,20250819,20250630,2250347786.26,0.86
000933.SZ,20251021,20250930,4226154445.57,1.575
000933.SZ,20260324,20251231,4563488449.36,1.81
000933.SZ,20260414,20260331,2874806240.08,1.035
