ts_code,ann_date,end_date,n_income,basic_eps
688592.SH,20230726,20230331,-12988946.86,-0.28
688592.SH,20230830,20230630,7483628.1,0.16
688592.SH,20231027,20230930,-1086817.64,-0.02
688592.SH,20240426,20231231,39710559.57,0.81
688592.SH,20240426,20240331,-7226467.0,-0.11
688592.SH,20240830,20240630,2149716.6,0.04
688592.SH,20241031,20240930,-8170382.67,-0.13
688592.SH,20250429,20241231,-33569536.79,-0.53
688592.SH,20250429,20250331,-10395404.42,-0.17
688592.SH,20250829,20250630,-2746963.5,-0.04
688592.SH,20251030,20250930,-22812320.55,-0.29
688592.SH,20260428,20251231,15501775.12,0.2
688592.SH,20260428,20260331,-7239524.02,-0.09
