ts_code,ann_date,end_date,n_income,basic_eps
603687.SH,20230429,20230331,26646196.84,0.05
603687.SH,20230830,20230630,53283754.59,0.1
603687.SH,20231031,20230930,99829613.45,0.18
603687.SH,20240429,20231231,128143315.62,0.2
603687.SH,20240430,20240331,21507775.06,0.03
603687.SH,20240821,20240630,58816708.09,0.09
603687.SH,20241030,20240930,90907506.58,0.15
603687.SH,20250422,20241231,130890606.51,0.19
603687.SH,20250430,20250331,41356414.9,0.05
603687.SH,20250828,20250630,79795591.52,0.11
603687.SH,20251030,20250930,128233664.48,0.17
603687.SH,20260422,20251231,125839257.21,0.14
603687.SH,20260430,20260331,32594987.25,0.04
