ts_code,ann_date,end_date,n_income,basic_eps
920826.BJ,20230425,20230331,-4996274.57,-0.05
920826.BJ,20230822,20230630,9327379.89,0.08
920826.BJ,20231028,20230930,26700267.38,0.2273
920826.BJ,20240420,20231231,34900673.89,0.3
920826.BJ,20240426,20240331,7556362.61,0.06
920826.BJ,20240824,20240630,19443639.47,0.14
920826.BJ,20241029,20240930,31266630.55,0.2222
920826.BJ,20250412,20241231,41113364.22,0.29
920826.BJ,20250426,20250331,8812736.8,0.06
920826.BJ,20250823,20250630,19961824.14,0.14
920826.BJ,20251025,20250930,34508506.19,0.2544
920826.BJ,20260418,20251231,45411613.75,0.34
920826.BJ,20260425,20260331,8665674.32,0.07
